Area,AspectRatio,Diameter,MeanGrey,StageX,StageY,O,Mgx,Alx,Si,S,Cax,Ti,Mn,Fe,Mg,Al,Ca
0.1841008,1.577208,0.4841533,107.875,1.49952,0.6643978,13.34619,3.942655,8.702984,0.04694817,0,0,0.3673925,7.874815,65.71902,0.333997111,0.666002889,0
0.2761512,1.118042,0.5929642,104.4167,1.56974,0.5546637,13.8493,4.134816,8.554937,0.1799861,0.3348022,0,0,5.478239,67.46792,0.348550722,0.651449278,0
0.09205039,1.57338,0.3423481,132.25,1.83541,0.6703885,8.712508,2.593219,5.052002,0.01398559,0.1792888,0.3452625,0.2258331,5.98737,76.89053,0.352040508,0.619542283,0.028417209
1.887033,1.16618,1.550047,77.95122,1.83506,0.6552195,30.79241,1.662111,21.44571,0.187116,0.2464331,16.37817,0,8.047235,21.24081,0.053677295,0.625640741,0.320681964
0.115063,1.802719,0.3827568,131,1.74175,0.6512462,9.372171,2.760715,5.724881,0.1272934,0.1951766,0,0,6.998906,74.82086,0.348036295,0.651963705,0
0.09205039,1.4142,0.3423481,118.5,1.70426,0.5924967,8.032511,3.063748,5.623821,0.103653,0.8500415,0.5053653,0,9.201818,72.61904,0.362556596,0.601185161,0.036258243
0.1610882,1.494475,0.4528839,115.1429,1.73262,0.5893793,12.55144,4.046279,8.762825,0.2832915,1.016244,0,0,5.909369,67.43054,0.338257132,0.661742868,0
3.336827,1.132742,2.061208,77.79311,1.77933,0.584691,29.16713,1.293109,22.27228,0.4471263,0.7118487,14.59816,0.2391693,9.713344,21.55783,0.042728536,0.664816126,0.292455339
3.221764,1.438552,2.025358,82.87857,1.8681,0.6441999,29.39474,1.236089,18.7672,0.3408068,0.4304035,15.57472,0,4.263536,29.9925,0.04473378,0.61353499,0.341731229
0.09205039,1.573392,0.3423481,100.5,1.96477,0.6050805,16.31654,5.425718,10.84948,0.1254628,0.7669269,0.01330364,0.000259209,8.130127,58.37219,0.356144079,0.64332648,0.000529441
0.1610882,1.201848,0.4528839,104.8571,2.11415,0.6440833,12.49221,4.794035,9.185184,0.1939257,0.2432797,0,0.2426146,8.100232,64.74853,0.366196388,0.633803612,0
0.2071134,1.485815,0.5135221,112.3333,2.04983,0.6421486,14.21503,1.168172,10.51295,0.3759248,1.065215,3.822576,0.579263,4.477378,63.78349,0.089979956,0.731505471,0.178514573
0.1610882,1.201853,0.4528839,113.2857,2.09453,0.5740555,14.27831,4.341294,9.1771,0.08945262,0.8930528,0,0,7.73436,63.48643,0.343690969,0.656309031,0
0.1380756,1.270078,0.419289,103.5,2.22308,0.6455835,14.29871,4.784154,9.309468,0.002540237,0.8249016,0,0.003305652,4.785688,65.99123,0.362605616,0.637394384,0
0.1380756,1.273145,0.419289,110.1667,2.2622,0.6406141,15.95568,4.91999,10.67486,0,0.1388099,0,0.01333998,9.23099,59.06634,0.337839955,0.662160045,0
0.1380756,1.270092,0.419289,119,2.30759,0.5986113,9.530212,3.110502,6.144964,0.3924683,0.300664,0,0,2.979183,77.54201,0.359116966,0.640883034,0
2.117159,1.220636,1.641844,78.6413,2.44519,0.6534257,31.71637,1.515712,22.67473,0.2080539,0.5355048,14.17089,0.0218032,0.7102854,28.44665,0.049548512,0.669591669,0.280859819
0.1841008,1.488277,0.4841533,115.25,2.52526,0.5415389,16.77566,5.575644,10.38589,0.0355616,1.888862,0.08140958,0,5.356993,59.89999,0.371534955,0.625176084,0.003288961
1.380756,1.425219,1.325908,83.55,2.71918,0.6605086,20.47006,0.8714649,13.6538,0.1353458,0.05948763,6.724328,0,9.796123,48.28939,0.05042487,0.713678175,0.235896955
0.09205039,1.57338,0.3423481,132.5,0.12798,0.8104216,11.25236,2.959699,7.411994,0.2398627,0,0.0940229,0,8.111264,69.9308,0.304737283,0.689393364,0.005869353
0.8974913,1.151747,1.068982,76.41026,0.07084,0.7781257,27.26315,2.028724,19.0962,0.3403459,0.4224862,9.212081,0,7.894059,33.74297,0.081591632,0.693782917,0.224625451
0.09205039,1.573353,0.3423481,126.5,0.08368,0.7058786,11.55233,2.847104,8.539453,0.1910643,0.1960844,0.2566237,0,6.857271,69.56007,0.265668105,0.719813741,0.014518154
0.1841008,1.414215,0.4841533,117,0.26903,0.8012083,17.82758,5.199797,12.18167,0,0.2174171,0.07919822,0,8.277445,56.21689,0.319946684,0.677098807,0.002954508
0.4832645,1.2611,0.7844179,94.52381,0.17956,0.762636,13.38834,1.079068,8.787964,0.1324638,2.614572,4.843895,0,7.814061,61.33963,0.090265113,0.66406926,0.245665627
0.1380756,1.789494,0.419289,102.6667,0.45289,0.800061,14.61434,5.283496,10.33652,0,1.465806,0.006814176,0,8.761442,59.53159,0.361262745,0.638454771,0.000282484
0.115063,1.116659,0.3827568,123.6,0.37066,0.6965397,13.34901,4.532657,9.570801,0.08231099,0.2285935,0.2381362,0.03202315,3.207454,68.75901,0.340218605,0.648944392,0.010837003
0.09205039,1.988876,0.3423481,132.75,0.58726,0.6861941,12.3752,3.435352,8.326002,0.1860404,0.224675,0,0.2090096,4.785103,70.45862,0.313541497,0.686458503,0
0.09205039,1.4142,0.3423481,122.5,0.63226,0.7197392,21.13286,5.924286,12.41635,0.2816155,0.009485951,0,0.3059008,0,59.9295,0.345630013,0.654369987,0
0.2071134,1.763409,0.5135221,104.8889,0.8432,0.7461217,12.26612,1.758048,8.271461,0,0.5773326,0.6617168,0.2770709,8.556253,67.632,0.182536234,0.77580858,0.041655186
0.230126,1.483379,0.5412998,91,0.9674,0.7821647,16.38119,5.290358,11.17282,0,0.5006278,0,0,9.59573,57.05927,0.343903184,0.656096816,0
0.1610882,2.235962,0.4528839,123.8571,1.02699,0.7716739,9.735913,2.874949,6.321099,0.3146213,1.172688,0.08571465,0,9.436294,70.05872,0.332862205,0.661120962,0.006016833
0.230126,1.259337,0.5412998,109.2,1.09363,0.7884683,20.12338,0.3069902,14.2776,0.03459622,0.2383152,10.38274,0,6.81648,47.8199,0.015743472,0.661431994,0.322824534
0.115063,1.116665,0.3827568,132.2,1.19912,0.7532672,6.85456,2.194026,4.051268,0.2743506,0.4126108,0.1855293,0.03919842,8.690311,77.29815,0.367742265,0.613404198,0.018853537
0.1380756,1.802773,0.419289,126.3333,1.25711,0.7688735,12.78563,3.959379,9.367079,0.2080267,0.201716,0,0.114579,5.959892,67.4037,0.31876261,0.68123739,0
0.2991638,1.795003,0.6171767,99.07692,1.46714,0.6902821,9.085394,0.5274342,6.763086,0.1460814,0.2565632,2.531843,0.3069553,9.921779,70.46086,0.064542707,0.747614635,0.187842657
0.115063,1.802772,0.3827568,99.8,1.71355,0.8124349,15.68318,5.025232,10.37568,0.3987657,0,0,0,4.238387,64.27876,0.34902151,0.65097849,0
0.115063,1.116648,0.3827568,93.4,1.77538,0.7885878,12.55203,3.887378,8.635004,0.00298351,0.2640785,0,0.2575499,9.762272,64.6387,0.332602143,0.667397857,0
0.8514661,1.08796,1.041211,79.62162,1.8436,0.7735206,22.57695,2.650842,17.38363,0.2931828,0.5138257,6.167658,0.1952605,7.891199,42.32745,0.119982113,0.710766785,0.169251102
0.1841008,1.569553,0.4841533,108,2.10301,0.7754886,11.92934,0.2397759,6.682721,0.152218,0.7251497,5.118694,0,7.977971,67.17413,0.025562509,0.643584039,0.330853452
0.3912142,1.086817,0.7057686,88.47059,2.0454,0.6834241,19.39439,6.448469,12.55254,0.0359405,0,0.02659846,0.22542,2.933066,58.38357,0.362194616,0.636899608,0.000905775
0.1610882,1.201848,0.4528839,107.7143,2.1916,0.7734077,18.10884,5.492563,12.00602,0.1449508,0.1946552,0,0.2402803,6.901142,56.91155,0.336180232,0.663819768,0
1.219668,1.182861,1.246166,78.66038,2.30918,0.7266417,23.78812,3.164515,17.44503,0.2488849,0.7890991,4.818261,0,7.18216,42.56393,0.14486447,0.721407143,0.133728387
0.1841008,1.369882,0.4841533,126.875,2.25192,0.7043584,8.469238,2.793918,5.313884,0,0,0.1179416,0,9.917715,73.3873,0.364470094,0.626201793,0.009328113
0.3682016,1.346252,0.6846961,85.5,2.26025,0.6991761,23.48212,4.725237,16.17478,0.4089712,0.6392646,2.91041,0,6.313285,45.34594,0.223932142,0.69244489,0.083622967
1.86402,1.11803,1.540566,80.08642,2.22505,0.6971558,23.81123,1.796153,17.53268,0.2822693,1.019947,8.297687,0.6033633,5.081179,41.57549,0.079247844,0.69878959,0.221962566
1.495819,1.143941,1.380049,85.6,2.19045,0.6911896,22.13437,0.3603334,14.46978,0.1171039,2.7106,11.28849,1.099321,2.712535,45.10746,0.01777176,0.64467651,0.33755173
1.311718,1.185829,1.292336,78.92982,2.40963,0.7333246,28.71946,2.294774,20.16656,0.2080175,0.2821,7.808647,0.4871912,7.558514,32.47474,0.090894975,0.721582129,0.187522897
0.230126,1.490713,0.5412998,91.6,2.50157,0.7385155,17.19804,5.895689,12.2015,0,0.1640782,0.04099292,0,9.558142,54.94155,0.347977811,0.650555276,0.001466913
0.1380756,1.802765,0.419289,124.6667,2.52169,0.7199489,12.37185,3.240078,7.604374,0.2498424,0.1486408,0.07448974,0.01009211,2.64117,73.65947,0.319074307,0.67647824,0.004447453
0.1610882,1.201864,0.4528839,107.5714,2.78485,0.8071615,13.4537,4.290008,8.506177,0,0.0626626,0.3932654,0,8.256433,65.03777,0.351281276,0.629195066,0.019523658
0.2991638,1.25,0.6171767,108.3846,2.6953,0.7400698,12.78629,4.830214,8.636476,0.2976474,0.6060283,0.101323,0,7.060555,65.68147,0.38053051,0.614629887,0.004839603
22.55235,1.191925,5.358595,84.17347,2.80967,0.790098,38.04782,1.728457,22.18708,0,0.5968421,21.31264,0.1259661,5.624777,10.37642,0.049821999,0.577719081,0.37245892
0.5062771,1.264905,0.8028774,100.6818,2.80465,0.7312531,13.75491,0.8032223,11.42552,0.07985087,0.184473,4.879917,0.09595712,8.210272,60.56588,0.057034687,0.732880675,0.210084639
2.232222,1.109675,1.685869,80.12371,2.85926,0.7304857,26.10631,1.312942,19.71428,0,0.3844797,9.820916,0,7.00566,35.65541,0.052358405,0.710192006,0.237449589
0.09205039,1.4142,0.3423481,125.5,2.82196,0.6859955,9.613594,0.3688841,5.718897,0.2162008,0.8345915,5.052037,0,8.934431,69.26137,0.042903419,0.600853,0.356243582
0.4372393,1.176758,0.7461303,91.73684,2.90887,0.6808855,16.36919,0.9329637,13.91973,0.2252477,1.529185,6.992054,0,9.302754,50.72887,0.052571741,0.708553124,0.238875136
2.324272,1.13906,1.720278,80.65347,2.8579,0.6801252,31.83778,1.13543,22.06307,0.1993892,0.3539637,13.90637,0.2421048,3.608457,26.65344,0.038492718,0.675675472,0.285831809
2.646449,1.086534,1.835637,78.34782,0.04307,0.8789364,27.58519,0.5342085,21.15543,0.2878778,0.2897258,11.25937,0.690346,6.847159,31.3507,0.020180675,0.721939396,0.257879929
0.09205039,1.414211,0.3423481,123,0.07682,0.8515311,10.84501,3.279193,6.761719,0,0.00717546,0,0.2244515,5.1836,73.69885,0.349319933,0.650680067,0
0.115063,1.116665,0.3827568,104.8,0.25301,0.9235259,13.42583,4.691409,9.621454,0,0.1320408,0.3477189,0.09235939,8.612956,63.07623,0.345115756,0.639375796,0.015508448
0.115063,1.116654,0.3827568,126.2,0.24512,0.8222133,12.32256,1.403406,9.745082,0.3706121,0.483162,4.320442,0.06713471,9.582302,61.7053,0.109418719,0.686353398,0.204227883
1.933058,1.166167,1.568836,79.45238,0.32465,0.9381819,30.88394,1.335033,20.68438,0.169388,0.7894279,13.64063,0,4.530321,27.96687,0.04719045,0.660478394,0.292331156
1.426781,1.282205,1.347826,75.20968,0.49398,0.8442367,27.55262,1.950109,18.96616,0.06187571,1.395155,9.366009,0,0.03031972,40.67775,0.078755365,0.691918056,0.229326579
0.115063,1.116665,0.3827568,106.6,0.63936,0.8638337,15.90225,4.91372,10.88781,0.04507252,0.410358,0.1702164,0.1519256,5.777682,61.74096,0.330837287,0.662214326,0.006948387
0.115063,1.116656,0.3827568,111.2,0.82357,0.8790689,12.3519,3.399709,8.52024,0.2950429,0.6232665,0.1099746,0,9.816595,64.88327,0.304548619,0.689478473,0.005972908
0.115063,1.116653,0.3827568,100.2,0.83805,0.8492931,13.48898,4.241644,9.456018,0,0.733404,0.09727585,0.04515683,9.886055,62.05146,0.330277309,0.665130413,0.004592277
0.1610882,1.201848,0.4528839,104,0.97078,0.8980538,11.93705,3.439691,7.290655,0.02164459,0.2549316,0.2025467,0,6.674172,70.17931,0.338936752,0.648962758,0.01210049
0.3682016,1.677052,0.6846961,121.1875,1.09657,0.9104268,11.49339,3.132469,8.120408,0,0.4103305,0.4073088,0.1105559,7.873671,68.45187,0.292345619,0.6846075,0.023046881
0.4832645,1.16619,0.7844179,90.2381,1.10006,0.9088995,16.03157,1.398782,12.70138,0.3248106,0.8514939,1.247644,0,7.852842,59.59148,0.102633143,0.841865086,0.055501771
0.1380756,1.270087,0.419289,122,1.37747,0.9457056,12.21916,3.676048,7.368501,0,0.4261985,0.3909849,0,8.120291,67.79882,0.347800974,0.629771149,0.022427877
0.1380756,1.273152,0.419289,132.1667,1.3233,0.8873086,10.12397,2.998801,6.106194,0.08333657,0.3925408,0,0.02507632,3.812464,76.45762,0.352186681,0.647813319,0
3.54394,1.090297,2.124214,80.18831,1.51508,0.8988807,33.95531,1.401561,21.28368,0.2156571,0.461987,18.81101,0.1257226,2.777584,20.96749,0.043753713,0.600210553,0.356035733
0.09205039,1.573376,0.3423481,113,1.6364,0.8836575,11.19315,3.831265,7.443737,0.3569977,0.1769836,0,0.315737,5.282815,71.39931,0.362962723,0.637037277,0
0.2071134,1.666611,0.5135221,114.2222,1.72959,0.9018909,19.6601,6.337584,13.12541,0.2202201,0.2276535,0.3992389,0,0.4143978,59.6154,0.343753495,0.643117409,0.013129095
0.115063,1.116648,0.3827568,101.6,1.94805,0.9039793,20.58955,6.154095,13.09628,0,2.430501,0,0.05607861,5.692531,51.98096,0.34218762,0.65781238,0
0.2531386,1.691325,0.5677201,91.36364,1.98658,0.9026523,18.26941,6.345556,12.2456,0.1361871,0.8388612,0,0,8.548504,53.61589,0.364528611,0.635471389,0
0.2991638,1.25,0.6171767,97.07692,2.11528,0.8713271,19.05192,5.699922,12.2066,0.2677969,0.2972404,0,0.1964239,9.025908,53.25419,0.340767835,0.659232165,0
3.958167,1.16816,2.244926,76.45349,2.20833,0.8922916,35.88949,1.268431,23.68976,0.3859561,0.4476833,16.16568,0,3.857055,18.29595,0.03906528,0.659080932,0.301853788
0.115063,1.116659,0.3827568,133.6,2.17291,0.8147252,9.663363,2.90933,6.65744,0.1099752,0,0.006446966,0,9.346629,71.30682,0.325894701,0.673667456,0.000437843
0.09205039,1.414215,0.3423481,126.5,2.38686,0.9354564,8.645182,2.502672,5.345275,0,0,0.4407955,0.8092068,4.59478,77.66209,0.329361696,0.635467292,0.035171012
3.060675,1.071412,1.974075,75.48872,2.33051,0.8597719,31.06037,1.256427,22.18508,0.1750488,0.6220115,13.08268,0,5.302074,26.31632,0.0429855,0.685645642,0.271368858
0.115063,1.116658,0.3827568,120.6,2.39445,0.8334915,12.52826,4.303305,8.513422,0.2382909,0.1137388,0,0.04975092,7.156405,67.09683,0.358792082,0.641207918,0
0.115063,1.116662,0.3827568,126.6,2.585,0.8389993,12.74788,3.657173,8.185896,0.04282365,0,0.03837511,0,0,75.32786,0.3302148,0.667684426,0.002100773
4.579507,1.126735,2.414707,88.05025,2.76986,0.8712231,27.02826,3.424803,13.22604,0.008538257,1.542342,12.78724,0.3641589,1.579828,40.03879,0.1480981,0.516651527,0.335250373
0.1610882,1.201847,0.4528839,132.4286,2.73922,0.8719199,11.44311,3.284962,7.070555,0,0.02092393,0.02428867,0,4.370861,73.7853,0.339115831,0.659363971,0.001520197
0.230126,1.263014,0.5412998,90.7,2.82265,0.9223426,19.68084,6.195763,12.82829,0,0.3821004,0.04631189,0.02429432,7.773647,53.06876,0.347837733,0.650585916,0.001576351
0.3221764,1.34132,0.6404746,99.64286,2.92825,0.8762186,19.9657,6.216593,13.01379,0,0.2886173,0,0,8.670626,51.84467,0.34589387,0.65410613,0
0.5753149,1.90387,0.8558701,89.92,0.06058,1.0035826,19.0067,0.2917093,11.40494,0,2.047009,8.990619,0.363149,4.785226,53.11065,0.018180457,0.642098314,0.339721228
0.115063,1.116647,0.3827568,123,0.00772,0.9788592,11.41696,3.700937,9.030204,0.2168314,0.2133784,0,0.1538356,9.671853,65.596,0.312095886,0.687904114,0
1.656907,1.198539,1.45246,79.51389,0.4517,1.0154789,25.87651,0.7298145,19.87581,0.2626438,0.7792218,11.30941,0,8.586119,32.58047,0.028573903,0.702968569,0.268457528
0.115063,1.793911,0.3827568,107,0.44759,0.9590585,16.88888,5.526062,12.17171,0.09746672,0.01228193,0,0.4006869,6.137234,58.76567,0.334480574,0.665519426,0
0.09205039,1.57338,0.3423481,117,0.61358,1.0714355,13.25746,3.817758,9.151127,0,1.244697,0,0.1450506,7.666558,64.71735,0.315924773,0.684075227,0
0.3221764,1.346252,0.6404746,103.9286,0.55995,0.9930125,14.29936,4.211316,8.830136,0,0,0.4148073,0.07397144,2.618935,69.55148,0.338544538,0.641238172,0.02021729
1.173643,1.118034,1.222427,79.56863,0.69583,1.0815093,26.94804,1.619287,20.61005,0.03598949,0.5772189,9.007756,0.1175834,5.860552,35.22352,0.063010766,0.72447594,0.212513294
0.1380756,1.27007,0.419289,114.8333,0.73222,1.0750309,12.20883,3.729666,7.73879,0.2180875,0,0,0,3.2771,72.82753,0.347901388,0.652098612,0
0.09205039,1.414211,0.3423481,121.5,0.61782,1.0699061,14.04709,3.82629,8.725987,0,0.6760381,0,0,8.789051,63.93554,0.326785506,0.673214494,0
1.058579,1.273242,1.160959,77.69566,0.69255,1.0484483,26.20681,2.024942,18.85094,0.1322521,0.3579965,7.328182,0,9.039195,36.05968,0.086179323,0.724732097,0.189088579
1.288705,1.185848,1.280949,85.41071,0.63487,1.0373921,22.31012,0.4871032,17.08223,0.26812,0,8.638985,0,5.182545,46.0309,0.023024384,0.729399739,0.247575877
0.09205039,1.414211,0.3423481,135.5,0.71387,0.9752661,8.911167,2.44182,4.808374,0.316798,0.2233124,0,0.4296128,0.7417542,82.12716,0.359861487,0.640138513,0
0.115063,1.116658,0.3827568,102.6,0.6494,0.974242,17.46832,5.239574,11.5921,0.03328647,0.2896896,0.566452,0,5.118886,59.69168,0.326358032,0.652250529,0.021391439
1.817995,1.140175,1.521428,78.55696,0.88511,1.0169353,25.40142,1.358756,18.59305,0.4067766,0.5141155,8.791188,0,8.577022,36.35767,0.057857085,0.715187157,0.226955758
0.1841008,1.374349,0.4841533,125.75,0.89516,0.9771603,8.772556,2.26512,4.840371,0,0,0.6032016,0,7.660542,75.85822,0.323433231,0.624347057,0.052219712
0.4372393,1.176756,0.7461303,95.47369,1.05773,1.0640617,19.28795,1.148243,13.84116,0.09752507,2.29513,11.31523,0,7.145046,44.86972,0.05597942,0.609566471,0.334454109
1.24268,1.179245,1.257867,72.87037,0.96197,0.9994155,26.89075,1.69288,18.6064,0.08676389,1.068439,8.693322,0.008425958,6.56333,36.38969,0.071214559,0.707064383,0.221721058
0.4372393,1.174325,0.7461303,84.26316,1.25676,1.0631732,23.6489,3.551563,18.6819,0.4910941,0.06020916,4.280505,0,8.85718,40.42865,0.154261562,0.733015637,0.112722801
0.09205039,1.414209,0.3423481,131,1.45841,1.025262,11.24039,3.216054,7.872237,0.04996722,0.5877132,0.1360417,0,7.7902,69.1074,0.308942288,0.683134439,0.007923273
0.09205039,1.5734,0.3423481,134.75,1.49863,0.9781167,8.535522,2.525882,6.13649,0.2310059,0.02458532,0.07612674,0,9.394194,73.07619,0.3112452,0.68306751,0.00568729
0.1610882,1.201848,0.4528839,110.8571,1.95463,0.9761693,12.01401,3.979798,8.245873,0,0.5786206,0.09236813,0,6.428051,68.66128,0.346531219,0.648592575,0.004876206
0.1380756,1.270065,0.419289,121.3333,2.13953,1.0181017,8.224706,3.113137,6.017586,0.2339738,0.5602512,0.08456014,0,7.161428,74.60435,0.361977297,0.63206159,0.005961113
0.690378,1.201823,0.9375588,87.36667,2.29683,1.06588,20.95544,2.141445,15.92976,0.3241634,1.02186,5.100808,0.04263891,8.354402,46.12949,0.109123325,0.73328684,0.157589835
0.09205039,1.798327,0.3423481,120.5,2.21214,0.9505333,10.33711,2.785309,5.498967,0.1258582,0.1805681,0.2597854,0,0,80.81241,0.352112481,0.627976141,0.019911379
0.2761512,1.118034,0.5929642,90.16666,2.45444,1.0651132,15.79992,5.189734,11.62352,0.07574815,0.1083271,0.5527253,0,8.027533,58.62249,0.323854346,0.6552338,0.020911854
0.5062771,1.352825,0.8028774,92.86364,2.40249,0.9897192,21.80676,2.408981,15.83988,0.2661784,1.624541,1.614305,0.6933898,5.324638,50.42133,0.136126757,0.808566985,0.055306258
0.1841008,1.374369,0.4841533,106.625,2.36425,0.9843704,16.9353,5.765327,11.96836,0.0256935,0.8952906,0.1121739,0,6.243547,58.05431,0.34637191,0.649542177,0.004085913
0.115063,1.116653,0.3827568,81,2.51259,1.0798089,20.0832,5.890111,12.51181,0,0,0,0.9262527,8.121735,52.4669,0.342595688,0.657404312,0
2.370298,1.136032,1.737227,77.61165,2.54693,0.9962727,23.51452,0.6428085,15.92812,0.1229136,1.009978,11.27489,0,8.104421,39.40235,0.029395971,0.657998202,0.312605827
1.357743,1.227325,1.314813,77.98305,2.48381,0.9934243,31.16413,1.866389,21.70998,0,0.9258956,9.752147,0,8.073777,26.50768,0.068139737,0.715997822,0.215862441
0.09205039,1.414209,0.3423481,134.5,2.64291,1.0830665,13.1394,4.869265,9.526081,0.1616187,0.00240562,0,0,9.062324,63.23891,0.361365944,0.638634056,0
0.3682016,1.34626,0.6846961,80.875,2.78849,1.0665583,19.01081,5.494699,12.03048,0.1359561,0.2082736,0,0.0671159,3.360256,59.6924,0.33581291,0.66418709,0
0.3912142,1.457727,0.7057686,89.82353,2.79152,1.0650324,19.73234,6.466857,12.6796,0,0.6429309,0,0,4.690886,55.78739,0.360855201,0.639144799,0
0.4832645,1.166189,0.7844179,86.7619,0.05664,1.1058402,22.95628,0.6870843,18.88891,0.1700221,0,0.213945,0,4.83573,52.24802,0.038427507,0.954317903,0.00725459
0.230126,1.661196,0.5412998,104.2,0.21627,1.225821,18.33842,6.123168,13.20385,0.2313127,0.1148023,0,0.1213028,6.238132,55.62901,0.339218472,0.660781528,0
0.1610882,1.201848,0.4528839,123.1429,0.29349,1.1737124,10.59073,3.426682,7.262202,0.2995203,0.01347557,0.007921938,0,6.4906,71.90887,0.342950651,0.656568656,0.000480693
0.1610882,1.201848,0.4528839,110.7143,0.24673,1.1629275,12.3344,4.196752,7.850447,0.1166273,0,0.3804511,0.05990471,3.557494,71.50392,0.364330407,0.615645193,0.0200244
0.2761512,1.655742,0.5929642,85.75,0.17881,1.1248987,22.17373,4.599426,16.19901,0,0,0,0.09939201,4.764019,52.16442,0.239145738,0.760854262,0
0.1610882,1.201853,0.4528839,121.7143,0.22742,1.0962361,10.24116,2.595093,6.46421,0.1688037,0,0.04248241,0,5.079198,75.40906,0.306738936,0.69021665,0.003044414
1.104605,1.27326,1.185928,89.66666,0.4063,1.2073616,27.60877,1.398118,18.36623,0.2039949,0.2653925,13.38938,0.5116809,5.783039,32.47338,0.053553405,0.635502517,0.310944078
